Date,Open,High,Low,Close
19-Feb-16,10670.75,10791.05,10649.75,10768.9
22-Feb-16,10778.8,10778.8,10691.35,10720.6
23-Feb-16,10721.4,10729.6,10575.15,10601.45
24-Feb-16,10581,10586.05,10446.4,10468.05
25-Feb-16,10469.85,10484.95,10329.2,10403.5
26-Feb-16,10488.45,10567.95,10419,10463.35
29-Feb-16,10504.4,10504.4,10075.75,10278.4
01-Mar-16,10337.95,10657.1,10313.5,10637.35
02-Mar-16,10740.45,10920.9,10642.05,10897.1
03-Mar-16,10982,11089.45,10950.85,11054.95
04-Mar-16,11086.1,11088.1,10930.95,10980.85
08-Mar-16,10928.4,10977.3,10832.25,10914.2
09-Mar-16,10815.05,10947.7,10733.2,10925.8
10-Mar-16,10923.75,10924.8,10783.05,10826.9
11-Mar-16,10825.9,10898.7,10805.75,10835.45
14-Mar-16,10854.2,10935.65,10836.95,10866.85
15-Mar-16,10867.65,10900.25,10709,10730.45
16-Mar-16,10733.7,10819.35,10698.7,10803.2
17-Mar-16,10854,10961.65,10854,10923.5
18-Mar-16,10938.05,11177.25,10938.05,11159.7
21-Mar-16,11158.95,11221.8,11093.6,11193.85
22-Mar-16,11171.9,11229.25,11118.5,11206.6
23-Mar-16,11219.7,11246,11125.1,11228.15
28-Mar-16,11328.15,11384.9,11112.85,11168.7
29-Mar-16,11172.8,11188.65,11089,11114.7
30-Mar-16,11127.5,11271.7,11127.5,11254.55
31-Mar-16,11240.6,11387.9,11216.45,11309.3
01-Apr-16,11306.35,11352.05,11128.05,11194.65
04-Apr-16,11224.9,11407.45,11224.9,11387.7
05-Apr-16,11386.55,11399.05,11245.5,11274.95
06-Apr-16,11325.1,11325.1,11165.25,11224.95
07-Apr-16,11264.6,11264.6,11087.2,11102.6
08-Apr-16,11082.25,11085.65,11028.15,11061.15
11-Apr-16,11066.25,11304.65,10975.15,11291.35
12-Apr-16,11284,11332.85,11243.75,11304.45
13-Apr-16,11412.1,11430.95,11330.5,11351.85
18-Apr-16,11493.5,11638.1,11485.15,11597.25
20-Apr-16,11697.4,11697.4,11506.15,11552.75
21-Apr-16,11500.45,11514.5,11329.9,11355.4
22-Apr-16,11326.55,11376.05,11292.4,11304.05
25-Apr-16,11288.7,11380.55,11267.1,11315.45
26-Apr-16,11292.35,11444.35,11251.35,11417.35
27-Apr-16,11398.9,11507.75,11398.9,11453
28-Apr-16,11350.15,11428.65,11265.7,11287.15
29-Apr-16,11269.1,11279.25,11140.55,11196.25
02-May-16,11181.15,11181.15,11075.95,11117.7
03-May-16,11129.9,11167.9,10909.95,10925.7
04-May-16,10913.75,10969.6,10858.8,10948.6
05-May-16,10966.75,11024.15,10909.6,10973.85
06-May-16,10960.1,10960.1,10846.65,10887
09-May-16,10900.1,11006.5,10884.05,10991.5
10-May-16,11010.25,11065.7,10948.75,11034.4
11-May-16,10926.85,11030.3,10900.4,10960.4
12-May-16,10967.35,11089.8,10955.6,11081.1
13-May-16,11081.3,11081.3,10986.2,11030.7
16-May-16,11063.1,11134.3,11030.05,11087.75
17-May-16,11126.75,11197.35,11101.25,11125.1
18-May-16,11073.55,11141.5,11038.25,11120.05
19-May-16,11124.8,11136.7,11067.2,11094.6
20-May-16,11067,11149.15,11025.7,11036.15
23-May-16,11080.4,11080.4,10917.15,10939.9
24-May-16,10946.5,10946.5,10868.15,10924.8
25-May-16,11019.05,11223.4,11019.05,11215.5
26-May-16,11231.85,11366.05,11178.25,11337.15
27-May-16,11325.7,11462.05,11325.7,11420.85
30-May-16,11433.95,11579.25,11433.95,11547.5
31-May-16,11554.65,11559.45,11374.85,11395.85
01-Jun-16,11405.5,11516,11405.5,11494.9
02-Jun-16,11447.05,11586.2,11399.45,11458.2
03-Jun-16,11482.05,11527,11450.25,11462
06-Jun-16,11443.5,11469.15,11382.75,11395.8
07-Jun-16,11434.6,11461.25,11384.45,11413.35
08-Jun-16,11427.15,11427.15,11380.9,11404.5
09-Jun-16,11413.3,11413.3,11215.95,11264.85
10-Jun-16,11226.45,11320.4,11210.6,11229.05
13-Jun-16,11164.15,11214.2,11111.7,11191.55
14-Jun-16,11210.65,11222.35,11110.75,11169.45
15-Jun-16,11195.95,11293.15,11172.6,11282.05
16-Jun-16,11249.7,11263.5,11128.95,11244.25
17-Jun-16,11258.65,11304.8,11242.55,11290.8
20-Jun-16,11272.95,11518.7,11256.65,11506.6
21-Jun-16,11515.25,11519.9,11453.2,11488.45
22-Jun-16,11509.05,11524.3,11421.55,11490.8
23-Jun-16,11469.35,11526.4,11396.75,11487.05
24-Jun-16,11193.25,11218.3,11043.1,11203.15
27-Jun-16,11069.9,11094.8,10976.8,11008.05
28-Jun-16,10978.6,11031.5,10874.6,10884.65
29-Jun-16,10943.3,11072.3,10900.95,11057.4
30-Jun-16,11109.7,11156.4,11052.25,11120.15
01-Jul-16,11172.65,11178.05,11078.45,11098.4
04-Jul-16,11142.25,11242.3,11142.25,11184.85
05-Jul-16,11176.2,11176.2,11110.6,11141
07-Jul-16,11136.3,11138.45,10929.4,10942
08-Jul-16,10947.95,10982.95,10896.9,10946.7
11-Jul-16,10993.85,11073.4,10992.55,11045.95
12-Jul-16,11064.4,11072.3,10997.3,11056.8
13-Jul-16,11094.2,11139,11042.95,11128.2
14-Jul-16,11117.35,11174.6,11090.8,11157.85
15-Jul-16,11197.85,11219.05,10691.7,10716.45
18-Jul-16,10734.5,10767.85,10659.8,10735.1
19-Jul-16,10694.95,10777.6,10694,10766.3
20-Jul-16,10600.75,10775.8,10600.75,10764.7
21-Jul-16,10749.75,10789.25,10719.8,10772.25
22-Jul-16,10745.55,10775.2,10711.5,10756
25-Jul-16,10734.1,10880.4,10731.2,10870.9
26-Jul-16,10839.5,10901.1,10836.8,10877.65
27-Jul-16,10875.45,10952.65,10849.3,10928.45
28-Jul-16,10923.1,10952.7,10881.3,10935.65
29-Jul-16,10916.9,10952.75,10871.95,10913.3
01-Aug-16,10917.7,11149.55,10913.5,11139.05
02-Aug-16,11129.45,11231.95,11112.45,11179
03-Aug-16,11307.05,11307.05,11143.1,11181.4
04-Aug-16,11226.45,11229.05,11128.65,11148.45
05-Aug-16,11177.35,11226.5,11091.8,11137.05
08-Aug-16,11136.1,11205,11122.15,11197.2
09-Aug-16,11207.7,11214.95,11128.95,11198
10-Aug-16,11184.25,11202.2,11152.1,11175.9
11-Aug-16,11173.3,11254.2,11170.6,11222.2
12-Aug-16,11218.7,11302.4,11153.45,11173.4
16-Aug-16,11121.95,11136.05,10955.65,10993.55
17-Aug-16,10992.95,10993.95,10790.6,10808.75
18-Aug-16,10855.55,10887.75,10765.95,10783.5
19-Aug-16,10807.3,10873.15,10721.9,10727.6
22-Aug-16,10704.65,10728.8,10568.45,10593.2
23-Aug-16,10610.4,10790.85,10599.55,10767.1
24-Aug-16,10792.95,10845.7,10753.25,10786.35
25-Aug-16,10824.75,10826.15,10649.7,10665.65
26-Aug-16,10680.3,10717.65,10495.2,10523.05
29-Aug-16,10548.95,10548.95,10329.45,10385.35
30-Aug-16,10422.65,10585.1,10411.75,10572.3
31-Aug-16,10593.75,10654.2,10496.3,10546.1
01-Sep-16,10570.1,10583.3,10499.6,10533.25
02-Sep-16,10549.35,10555.7,10482.7,10528.35
06-Sep-16,10524.05,10558.35,10505.6,10545.3
07-Sep-16,10605.85,10643.5,10468.75,10499.9
08-Sep-16,10349.75,10349.75,10159.7,10240.5
09-Sep-16,10253.75,10356.05,10217.1,10291.9
12-Sep-16,10194.65,10413.3,10182.25,10374.95
14-Sep-16,10400.3,10440.15,10291.35,10302.85
15-Sep-16,10340.25,10341.2,10255.55,10289.5
16-Sep-16,10347.5,10439.1,10285.8,10399.25
19-Sep-16,10386.2,10531.6,10353.65,10463.4
20-Sep-16,10469.2,10469.2,10387.25,10426.7
21-Sep-16,10450.45,10485.85,10425.9,10456.5
22-Sep-16,10508.2,10511.65,10376.05,10397.15
23-Sep-16,10426.1,10446.9,10376.8,10391.05
26-Sep-16,10382,10390.15,10314.6,10330
27-Sep-16,10324.7,10425.5,10322.5,10397
28-Sep-16,10402.2,10418.75,10335.65,10360.45
29-Sep-16,10410.65,10412.6,10228.05,10257.8
30-Sep-16,10300.35,10336.8,10279.85,10292.3
03-Oct-16,10331.15,10340.3,10239.95,10309.85
04-Oct-16,10347.1,10403.25,10328.55,10394.3
05-Oct-16,10405.65,10418.7,10287.4,10333.35
06-Oct-16,10353.9,10354.6,10229.9,10242.45
07-Oct-16,10253.05,10254.05,10146,10184.25
10-Oct-16,10193.05,10285.15,10160.45,10270.95
13-Oct-16,10218.5,10296.8,10196.95,10243.75
14-Oct-16,10239.2,10442,10116.7,10228.65
17-Oct-16,10268.65,10270.25,10140.55,10158.75
18-Oct-16,10202.55,10397.15,10191.65,10377.15
19-Oct-16,10397.3,10433.75,10338.15,10411.1
20-Oct-16,10431.5,10464.2,10357.5,10372.95
21-Oct-16,10408.65,10483.45,10376.95,10477.1
24-Oct-16,10445.35,10448,10317.4,10327.65
25-Oct-16,10322.7,10331.85,10254.05,10261.4
26-Oct-16,10253.4,10254.55,10128.6,10157.35
27-Oct-16,10130.8,10130.8,10027.25,10052.85
28-Oct-16,10088.05,10119.25,10032.5,10048.4
30-Oct-16,10086.6,10111.45,10073.85,10082.7
01-Nov-16,10109.2,10109.2,9969.8,9990.6
02-Nov-16,9903.8,9933.55,9861.15,9871.25
03-Nov-16,9868.35,9886.65,9793.85,9809.75
04-Nov-16,9813.45,9940.1,9736.75,9924.05
07-Nov-16,9997.1,10034.15,9920.95,9970
08-Nov-16,9996.2,10045.5,9891,10008.4
09-Nov-16,9467.65,9826.35,9320.95,9683.25
10-Nov-16,9803.2,9813.15,9636.15,9654.75
11-Nov-16,9615.85,9633.3,9391.55,9434.6
15-Nov-16,9478.5,9565.85,9295.25,9487
16-Nov-16,9559.15,9724.7,9543.2,9641
17-Nov-16,9608.95,9678.75,9476.1,9496.2
18-Nov-16,9497.8,9560.9,9419.6,9476.45
21-Nov-16,9500,9553.7,9430.4,9453.75
22-Nov-16,9492.35,9566.7,9471.2,9509.45
23-Nov-16,9559.1,9571.55,9484.45,9549.85
24-Nov-16,9561.4,9726.5,9518.9,9656.25
25-Nov-16,9709.15,10140.65,9696.65,10114.9
28-Nov-16,10126.7,10171.8,10001.5,10106.2
29-Nov-16,10099.65,10149.8,10043.2,10059.6
30-Nov-16,10086.55,10139.95,10011.45,10087.65
01-Dec-16,10090,10108.8,10002.4,10049.75
02-Dec-16,10018.15,10061.2,9898.9,9922.75
05-Dec-16,9908.3,9946.9,9778.95,9836
06-Dec-16,9850.9,9946.75,9808.35,9834.95
07-Dec-16,9865.65,9871.7,9764.2,9777.9
08-Dec-16,9819.9,9947.4,9819.65,9935.9
09-Dec-16,9961.95,10059.95,9925.85,9997.5
12-Dec-16,9960.3,9971.25,9846.2,9953.9
13-Dec-16,9983.7,10082.15,9929.85,10058.65
14-Dec-16,10091.55,10150.95,10044.15,10128.95
15-Dec-16,10099.05,10299.8,10091.6,10195.75
16-Dec-16,10265.65,10268.7,10188.25,10222.95
19-Dec-16,10213.45,10234.05,10153.8,10223.65
20-Dec-16,10239.85,10352.65,10224.45,10322.85
21-Dec-16,10357.3,10357.3,10207.25,10228.25
22-Dec-16,10210.25,10251.2,10084.25,10163
23-Dec-16,10162.4,10187.25,10048.85,10071.05
26-Dec-16,10028.9,10065.75,9979.6,10023.3
27-Dec-16,9997,10188.65,9994.95,10170.7
28-Dec-16,10203.85,10301.1,10177.4,10198.6
29-Dec-16,10194.15,10314.35,10183.4,10291.85
30-Dec-16,10325.35,10416.6,10304.65,10399.25
02-Jan-17,10403,10434.1,10353.65,10367.05
03-Jan-17,10386.6,10390.9,10291.25,10362.25
04-Jan-17,10368.15,10517.55,10364,10496.9
05-Jan-17,10539.75,10590.05,10379.3,10400.05
06-Jan-17,10352.8,10372.9,10063.35,10110.4
09-Jan-17,10070.65,10214.2,10023.65,10198.45
10-Jan-17,10232.55,10255.85,10184.35,10221.5
11-Jan-17,10238.05,10282.2,10154.5,10220.55
12-Jan-17,10237.45,10410.8,10236,10398.8
13-Jan-17,10504.05,10551.4,10217.45,10263.5
16-Jan-17,10223.05,10223.05,10137,10173.1
17-Jan-17,10166.85,10275,10166.4,10206.8
18-Jan-17,10217.5,10270.5,10208.85,10231.55
19-Jan-17,10223.05,10251.8,10174.5,10222.15
20-Jan-17,10165.5,10192.7,10113.2,10132.65
23-Jan-17,10060.65,10234.65,10029.3,10219.4
24-Jan-17,10186.5,10213.7,10133.15,10201.6
25-Jan-17,10221.65,10239.5,10154.75,10164.45
27-Jan-17,10144.2,10212.55,10100.85,10181.85
30-Jan-17,10114.35,10195.7,10065.05,10170.65
31-Jan-17,10158.2,10158.2,9620.45,9848.5
01-Feb-17,9811.1,9831.05,9592.25,9750
02-Feb-17,9753.55,9989.2,9681.75,9926
03-Feb-17,9927.35,10058.8,9863.65,10025.8
06-Feb-17,10076.55,10093.15,9954.55,10029.05
07-Feb-17,10034.95,10042.15,9967.85,9997.95
08-Feb-17,9988.6,10071.65,9973.6,10007.05
09-Feb-17,10026.4,10186.1,10005,10167.9
10-Feb-17,10185.45,10432.95,10180.45,10387.85
13-Feb-17,10402.15,10469.2,10340.4,10452.9
14-Feb-17,10462.35,10489.45,10423.75,10474.1
15-Feb-17,10464.05,10550.5,10318.95,10427.65
16-Feb-17,10488.95,10640.5,10488.95,10628.05
17-Feb-17,10674.2,10676,10483.9,10527.2
20-Feb-17,10544.45,10740.3,10516.95,10671.2
21-Feb-17,10716.7,10801.6,10643.9,10680.75
22-Feb-17,10685.55,10692.95,10497,10514.8
23-Feb-17,10545.45,10737.35,10531.7,10689.65
27-Feb-17,10663.25,10776.65,10658.3,10706.7
28-Feb-17,10732.8,10759.4,10645.3,10680.95
01-Mar-17,10674.85,10777.6,10658.4,10748.05
02-Mar-17,10779.65,10806.95,10717,10741.6
03-Mar-17,10701.35,10819.3,10657.7,10806.2
06-Mar-17,10736.8,10812.65,10706.75,10779.05
07-Mar-17,10794.3,10820.1,10750.9,10799.1
08-Mar-17,10791.45,10793.5,10687.45,10739.45
09-Mar-17,10753.7,10757.7,10694.45,10724.75
10-Mar-17,10758.2,10821.85,10718.35,10749.85
14-Mar-17,10850,10927.3,10821.4,10879.25
15-Mar-17,10899.95,10905.95,10677.75,10696.55
16-Mar-17,10765.65,10838.15,10752.2,10822.1
17-Mar-17,10893.85,10920.35,10787.2,10900.75
20-Mar-17,10877.15,10879.45,10750.6,10776.75
21-Mar-17,10769.1,10823.7,10751.3,10787.2
22-Mar-17,10717.1,10831.75,10710.8,10783.3
23-Mar-17,10794.25,10863.85,10785.7,10850.8
24-Mar-17,10843.25,10851.45,10753.45,10768.95
27-Mar-17,10735.5,10787.2,10630.85,10648.5
28-Mar-17,10675.05,10749.1,10658.55,10681.05
29-Mar-17,10712,10761.05,10661.05,10741.25
30-Mar-17,10734.95,10767.8,10692.9,10730.75
31-Mar-17,10735.6,10752.35,10634.9,10703.25
03-Apr-17,10728.65,10732.85,10571.5,10592
05-Apr-17,10596.25,10597.2,10493,10510.3
06-Apr-17,10499.75,10545.6,10475.85,10538.15
07-Apr-17,10532.45,10568.8,10470.55,10485.75
10-Apr-17,10511.6,10542.7,10304.95,10338.15
11-Apr-17,10341.55,10422.3,10332.45,10398.85
12-Apr-17,10408.15,10420.35,10290.5,10323.45
13-Apr-17,10339.85,10407.15,10034.6,10064.2
17-Apr-17,10045.4,10056.55,9975.45,10000.9
18-Apr-17,10021.15,10075.8,9964.65,9981.55
19-Apr-17,9925.25,10059.45,9901.65,9944.8
20-Apr-17,9965.8,10056.25,9948.95,10039.05
21-Apr-17,10083.5,10103.8,9978.5,10008.1
24-Apr-17,9979.8,10070.95,9938.6,10058.35
25-Apr-17,10081.55,10113,10038.15,10091.25
26-Apr-17,10157.6,10162.65,9944.4,9966.75
27-Apr-17,9965.05,10045.5,9965.05,10012.35
28-Apr-17,10020.45,10023.7,9920.7,9943.7
02-May-17,10000.8,10042.85,9960.2,10006.35
03-May-17,10043,10151.35,9995.25,10131.05
04-May-17,10155.05,10170,10055,10106.5
05-May-17,10084.5,10101.95,10031.1,10086.3
08-May-17,10113.8,10222.15,10085.6,10209.15
09-May-17,10246,10294.25,10211.4,10279.6
10-May-17,10283.35,10296.45,10183.8,10219.55
11-May-17,10293.3,10300.5,10216.3,10256.1
12-May-17,10275.6,10378.8,10264.4,10367.3
15-May-17,10399.7,10400.45,10293.4,10339.75
16-May-17,10364.4,10474.45,10356.55,10461.3
17-May-17,10461,10485.7,10371.55,10437.3
18-May-17,10382.4,10705.9,10371.7,10545.6
19-May-17,10565.75,10574.6,10410.3,10456.35
22-May-17,10486.8,10538.65,10454.95,10504.85
23-May-17,10535.9,10583.2,10480.75,10510.2
24-May-17,10510.95,10536.15,10444.2,10509.2
25-May-17,10568.15,10761.05,10546.9,10738.35
26-May-17,10741.75,10792.75,10683.75,10735.4
29-May-17,10611.45,10633.3,10467.35,10568.3
30-May-17,10535.35,10627.25,10496.3,10609
31-May-17,10589.8,10617.45,10522.65,10549.1
01-Jun-17,10508.7,10625.35,10478.4,10574.7
02-Jun-17,10598.5,10647,10564.1,10608.95
05-Jun-17,10608.85,10677.65,10585.7,10660.1
06-Jun-17,10749.4,11016.1,10733.65,10907.25
07-Jun-17,10930.4,10941.15,10533.15,10701.25
08-Jun-17,10684.8,10696.85,10520.95,10550
09-Jun-17,10484.3,10500.1,10373.1,10442.65
12-Jun-17,10412.5,10512.25,10314.4,10470.75
13-Jun-17,10389.3,10458.55,10318.95,10339
14-Jun-17,10370.25,10375.6,10291.5,10366.1
15-Jun-17,10383.9,10385.1,10262.05,10278
16-Jun-17,10262.7,10326.95,10161.5,10189.5
19-Jun-17,10214.15,10247.45,10162,10197.9
20-Jun-17,10220.1,10300.7,10177.3,10289.95
21-Jun-17,10289.2,10289.2,10191.7,10223.35
22-Jun-17,10255.75,10354.65,10167.1,10199.55
23-Jun-17,10226.25,10253.4,10155.85,10170.6
27-Jun-17,10160,10203,10045.1,10068.85
28-Jun-17,10100.65,10148.95,10060.65,10133.55
29-Jun-17,10183.3,10238.95,10105.9,10124.4
30-Jun-17,10098.55,10173.85,10071.55,10155.05
03-Jul-17,10174.3,10209.95,10075.8,10189.85
04-Jul-17,10215.25,10256.55,10150,10213.4
05-Jul-17,10196.05,10196.05,10137,10160.65
06-Jul-17,10151.55,10198.2,10127.05,10148.9
07-Jul-17,10125.65,10151.5,10073.95,10087.8
10-Jul-17,10214.3,10377.1,9946.35,10360.1
11-Jul-17,10333.3,10611.95,10333.3,10430
12-Jul-17,10440.7,10467.9,10385.65,10401.5
13-Jul-17,10428.1,10495.5,10394.95,10440.55
14-Jul-17,10442.55,10463.3,10306.8,10330.65
17-Jul-17,10371.7,10512.8,10356.95,10445.85
18-Jul-17,10455.15,10608.9,10454.95,10493.15
19-Jul-17,10506.75,10606.55,10494.05,10583.8
20-Jul-17,10587.45,10593.95,10474.85,10491.1
21-Jul-17,10573,10726.1,10561.95,10711.55
24-Jul-17,10734.15,10846.55,10734.05,10823.5
25-Jul-17,10813.6,10827.45,10738.5,10810.35
26-Jul-17,10810.7,10839.35,10752.3,10782.95
27-Jul-17,10795.1,10905.2,10577.95,10612.3
28-Jul-17,10627.5,10722.7,10511.1,10699.45
31-Jul-17,10665.3,10802.4,10637.8,10755.75
01-Aug-17,10808.1,10887.8,10767.4,10801.85
02-Aug-17,10806.8,10836.65,10702.3,10727.35
03-Aug-17,10736.5,10762.5,10672.75,10682.5
04-Aug-17,10695.15,10771.85,10681.65,10757.95
07-Aug-17,10749.7,10757.9,10659.45,10678.8
08-Aug-17,10700.8,10708.3,10581.85,10623.7
09-Aug-17,10607.4,10655.35,10594.45,10613.55
10-Aug-17,10590.35,10700.9,10586.15,10662.35
11-Aug-17,10623.65,10718.15,10587.7,10647.05
14-Aug-17,10669.15,10692.45,10569.1,10587.3
16-Aug-17,10621.1,10683.8,10575.05,10659.7
17-Aug-17,10784.6,10839.95,10688.85,10797.8
18-Aug-17,10768,10768,10474.7,10570
21-Aug-17,10574.3,10618.05,10408.45,10440.05
22-Aug-17,10533.4,10541.85,10422,10446.25
23-Aug-17,10479.65,10509.6,10401.05,10478.25
24-Aug-17,10550.2,10566.85,10486.05,10503.9
28-Aug-17,10603.45,10638.4,10574.5,10592.25
29-Aug-17,10593,10596.15,10475.5,10505.95
30-Aug-17,10565.2,10580,10474.15,10493.25
31-Aug-17,10528.05,10578.7,10453.1,10558.25
01-Sep-17,10537.6,10563.8,10455.65,10514.35
04-Sep-17,10540,10540.1,10388.25,10441.75
05-Sep-17,10455.55,10506.5,10427.5,10498
06-Sep-17,10472.1,10484.65,10407.9,10421.65
07-Sep-17,10466.05,10477.3,10423.25,10460.95
08-Sep-17,10488.95,10499.3,10444.3,10456.65
11-Sep-17,10496.7,10520.75,10447.25,10459.5
12-Sep-17,10514.15,10517.5,10443.2,10501.1
13-Sep-17,10520.75,10593,10475.9,10505.3
14-Sep-17,10438.2,10505.25,10428.45,10496.05
15-Sep-17,10519.65,10621.65,10479.95,10599.75
18-Sep-17,10601.4,10675.05,10601.35,10649.5
19-Sep-17,10658.35,10668.65,10611.9,10654.8
20-Sep-17,10694,10694,10588.15,10651.35
21-Sep-17,10652.55,10670.75,10599.95,10653.8
22-Sep-17,10628.5,10672.95,10593.25,10632.1
25-Sep-17,10604.3,10653.55,10513.3,10569.1
26-Sep-17,10575.2,10604.15,10481.95,10548.5
27-Sep-17,10576.25,10587.05,10516.4,10544.2
28-Sep-17,10544.15,10613.25,10470.55,10521.9
29-Sep-17,10543.4,10576.95,10454.05,10475.35
03-Oct-17,10534.45,10568.5,10507.55,10546.1
04-Oct-17,10551.75,10578.35,10502.15,10539.85
05-Oct-17,10546.45,10581.3,10514.25,10524.65
06-Oct-17,10532.2,10665.6,10527.55,10655.35
09-Oct-17,10637.35,10694.25,10622.8,10680.2
10-Oct-17,10734.55,10771.95,10712.05,10726.15
11-Oct-17,10722.1,10811.05,10720.45,10785.25
12-Oct-17,10801.3,10891.25,10782.7,10881.3
13-Oct-17,10915.05,10997.1,10880,10924.2
16-Oct-17,10936.85,10978,10921.9,10961.6
17-Oct-17,10946.85,11006.65,10910.4,10942.7
18-Oct-17,10943.3,11014.05,10898.65,10910.15
19-Oct-17,10911.5,10934.85,10872.8,10890.75
23-Oct-17,10901.25,11013.4,10863.15,10997.85
24-Oct-17,11056.35,11057.3,10860.35,10884.75
25-Oct-17,10829.8,10986.5,10799.35,10925.45
26-Oct-17,10915.65,10945.45,10836,10883.05
27-Oct-17,10901.3,10911.65,10831.25,10862.05
30-Oct-17,10892.55,10913.9,10842.95,10854.3
31-Oct-17,10793.1,10870.55,10781,10837.9
01-Nov-17,10877.85,10887.8,10772.25,10817.3
02-Nov-17,10802.5,10884.5,10788,10845.85
03-Nov-17,10840.3,10873.95,10824.95,10839.05
06-Nov-17,10834,10952.35,10820.05,10929.9
07-Nov-17,10942.4,11243.2,10934.5,11172.1
08-Nov-17,11227.7,11306.45,11197.6,11245.9
09-Nov-17,11275.45,11301.25,11201.65,11248.45
10-Nov-17,11270,11272,11151.1,11222.55
13-Nov-17,11188.5,11341.5,11188.5,11236.2
14-Nov-17,11240.55,11275.65,11139.8,11168.75
15-Nov-17,11158,11211.7,11110.8,11122.85
16-Nov-17,11145.55,11343.6,11059,11317.25
17-Nov-17,11311.95,11311.95,11127,11150
20-Nov-17,11161.7,11173.65,11072.95,11100.1
21-Nov-17,11120.8,11166.35,11087.15,11119.45
22-Nov-17,11133.8,11167.65,11098.65,11117.5
23-Nov-17,11149.8,11255.05,11132.75,11230.6
24-Nov-17,11240.4,11352.55,11235.75,11306.4
27-Nov-17,11290.85,11326,11239.4,11314.25
28-Nov-17,11303.35,11324.9,11242.85,11270.6
29-Nov-17,11266.95,11299.35,11211.15,11232.9
30-Nov-17,11233.5,11241.8,11060.1,11115.3
01-Dec-17,11123.6,11180.4,10930.95,10948.5
04-Dec-17,11007.95,11138.1,10901.1,11081.65
05-Dec-17,11079.35,11121.85,11005.9,11025.4
06-Dec-17,11024.55,11099.05,11006.2,11074.9
07-Dec-17,11075.55,11178.8,11057.45,11163.45
08-Dec-17,11189.8,11249.3,11159.75,11173.4
11-Dec-17,11178.9,11343.15,11170.45,11324
12-Dec-17,11327.7,11341.75,11251.7,11272.45
13-Dec-17,11257.05,11328.75,11210.7,11251.7
14-Dec-17,11257.95,11307.9,11174.65,11275.4
15-Dec-17,11299.6,11337,11245.55,11288.3
18-Dec-17,11211.8,11345.4,11096.6,11315.2
19-Dec-17,11324.55,11334.05,11214.6,11240.65
20-Dec-17,11267.4,11322.2,11198.6,11304.2
21-Dec-17,11317.5,11406.4,11288.75,11374.3
22-Dec-17,11368.2,11532.75,11345.25,11501.9
26-Dec-17,11503,11531.25,11454.9,11507.4
27-Dec-17,11490.3,11538.7,11465.6,11509.25
28-Dec-17,11481.8,11549.8,11460.8,11496.4
29-Dec-17,11479.5,11689.75,11430.65,11665.75
01-Jan-18,11612.7,11655.85,11549,11565.75
02-Jan-18,11587.85,11655.5,11558.45,11602.35
03-Jan-18,11617.35,11693.35,11573.25,11586.7
04-Jan-18,11599.05,11607.75,11510.4,11590.8
05-Jan-18,11575.45,11691.45,11541.8,11633.55
08-Jan-18,11674.35,11793.85,11661.5,11776.85
09-Jan-18,11805.35,11819.35,11685.75,11790.85
10-Jan-18,11803.85,12076.25,11762.5,12054.7
11-Jan-18,12060.8,12178.8,12045.45,12103.1
12-Jan-18,12144.8,12146.75,12004.4,12099.15
15-Jan-18,12103.5,12214.65,11971.95,11992.75
16-Jan-18,12036.55,12487.25,12027.3,12430.95
17-Jan-18,12473.05,12653.25,12432.75,12531.4
18-Jan-18,12565.85,12605.15,12431.8,12570.7
19-Jan-18,12577.25,12668.55,12485.3,12633.85
22-Jan-18,12544.6,12924.6,12521.15,12894.95
23-Jan-18,12919.3,13084.2,12898.25,13048.9
24-Jan-18,13020.3,13553.95,13005.95,13249.55
25-Jan-18,13257.9,13259.15,12996.75,13117.85
29-Jan-18,13113.2,13328.05,13096.45,13242.5
30-Jan-18,13193,13238.5,13071.85,13107.9
31-Jan-18,13050.85,13142.85,12943.35,12986.4
01-Feb-18,12965.6,13141.75,12812.95,12964.6
02-Feb-18,12872.5,13130.25,12846.2,12983.6
05-Feb-18,12878.7,13104.8,12845,12936.9
06-Feb-18,12516.2,12750.7,12490.75,12562.35
07-Feb-18,12667.6,12680.3,12419.4,12450.05
08-Feb-18,12556.8,12764.75,12468.5,12588.35
09-Feb-18,12449.7,12556.2,12350.4,12492.7
12-Feb-18,12544.7,12591.95,12390.9,12422.65
14-Feb-18,12438.2,12546,12346,12420
15-Feb-18,12497.5,12584.25,12439.05,12456.5
16-Feb-18,12512.75,12687.45,12412.1,12437.9
19-Feb-18,12474.15,12479.4,12228.8,12331.4
20-Feb-18,12272.95,12491.6,12268.55,12372
21-Feb-18,12490.5,12703.85,12452.35,12660.05
22-Feb-18,12663.65,12794,12631.85,12730.25
23-Feb-18,12784.1,12888,12701.1,12871.15
26-Feb-18,12864.6,12903.9,12692.35,12713.15
27-Feb-18,12777.25,12797.35,12688,12746.8
28-Feb-18,12744.4,12904.2,12696.35,12809
01-Mar-18,12823.9,12842.65,12736.4,12769.45
05-Mar-18,12768.55,12890.95,12684.3,12857.65
06-Mar-18,12924.45,12930.55,12667.45,12706.1
07-Mar-18,12767.45,12856.55,12650.25,12677.1
08-Mar-18,12757,12802.15,12645.75,12682.4
09-Mar-18,12710.35,12805.35,12656.65,12747.25
12-Mar-18,12825.25,13012.35,12813.25,12923.4
13-Mar-18,12778.35,12842.2,12663.3,12734.2
